IsStance,marker,sentence,filename
,demands,"This lens, equipped with 200 million ultra-high pixels and APO top-level chromatic aberration control, meets users' diverse [demands] for telephoto and macro photography.",VIVO_2023.txt
,demands,"In 2023, the Company reviewed material issues, reassessed, analyzed and adjusted them based on issues in the industry, media monitoring results, and changes in ESG development trends to further identify Feihe's 2022 ESG material issues in better response to sustainable development trends and stakeholders' [demands].",FEIHE_2023.txt
,demands,"The Group encouraged the staff to express opinions and [demands] through annual research on corporate culture recognition and various channels, such as interview days with corporate leaders, survey of staff satisfaction, and mailbox of the general manager, so as to understand the staff s satisfaction with their roles and responsibilities.",CRB_2023.txt
,demands,"Regulatory agencies are con - tinually refining carbon emission management mechanisms and is- suing relevant policies, which place higher [demands] on the accuracy of environmental data disclosure reported by enterprises.",FEIHE_2023.txt
,demonstrate,"This 109-kilometre pipeline proudly [demonstrate] Sinopec's successful achievement in building this million-tonne demonstration base, which has filled China's gap in full industrial chain, large-scale CCUS technologies.",SINOPEC_2023.txt
,demonstrate,"By significantly enhancing the quality of education in resource-poor areas and supporting the wealth-sharing industry chain, we fulfill our duty as a responsible enterprise and [demonstrate] our patriotism.",FEIHE_2023.txt
,demonstrate,"In accordance with relevant regulatory requirements, internal systems and management practices, Ping An has developed a number of policy statements on sustainability that [demonstrate] the Group's management principles and commitments in the field of sustainability.",PINGAN_2023.txt
,demonstrate,Principle 1 Transparent and Control We have upgraded and optimized over 50 of our self-developed applications to [demonstrate] application behaviors.,VIVO_2023.txt
,demonstrate,"Development of HIBL Curriculum and Data-Based Platform HIBL Scenario Construction Nurturing HIBL Talents To better [demonstrate] to the adolescents Mengniu s technological innovation and digital and intelligent production processes, the Group hosted the special event of Exploring the mystery of milk of the 2023 Youth University Science Camp on Food Science and Technology, leading participants to have a deep understanding of Mengniu s innovative development and nutrition and health concepts.",MENGNIU_2023.txt
,demonstrate,"By adhering to this comprehensive quality management system, we [demonstrate] our commitment to innovation and technological leadership, ensuring that every BMW product delivered to Chinese customers meets our high standards of safety and quality.",BMW_2023.txt
,demonstrated,"Fulfilling Social Responsibility100 101 CHINA FEIHE 2023 Environmental, Social and Governance Report In response to significant natural disasters, Feihe has consistently [demonstrated] its commitment to social responsibility by developing comprehensive disaster emergency plans and promptly engaging in disaster relief efforts.",FEIHE_2023.txt
,demonstrated,"In 2023, vivo attended SDC and FCIS to share on multiple security and privacy-related topics and [demonstrated] vivo s exploration and research in security attack and defense as well as security engineering.",VIVO_2023.txt
,demonstrated,"DRS 2. 0 and the Catastrophe Emergency Service PlatformCase Catastrophe module Since its launch, DRS 2. 0 has [demonstrated] significant effectiveness reducing disaster-related losses.",PINGAN_2023.txt
,demonstrated,BMW Group China has [demonstrated] an unwavering commitment to embracing diverse groups of people.,BMW_2023.txt
,demonstrated,"Fulfilling Social Responsibility100 101 CHINA FEIHE 2023 Environmental, Social and Governance Report In response to significant natural disasters, Feihe has consistently [demonstrated] its commitment to social responsibility by developing comprehensive disaster emergency plans and promptly engaging in disaster relief efforts.",FEIHE_2023.txt
,demonstrated,BMW Group China has [demonstrated] an unwavering commitment to embracing diverse groups of people.,BMW_2023.txt
,demonstrated,"During the reporting period, the Group proactively engaged in and fully supported Mitsubishi UFJ Bank s Green Deposit Program by successfully placing a green deposit of RMB120, 000, 000, which [demonstrated] the Group s commitment to promoting and implementing sustainable development goals and issues such as renewable energy, energy saving and efficiency improvement, green buildings, emission reduction, environmental and resource management, and biodiversity conservation.",CRB_2023.txt
,demonstrated,"During the reporting period, the Group proactively engaged in and fully supported Mitsubishi UFJ Bank s Green Deposit Program by successfully placing a green deposit of RMB120, 000, 000, which [demonstrated] the Group s commitment to promoting and implementing sustainable development goals and issues such as renewable energy, energy saving and efficiency improvement, green buildings, emission reduction, environmental and resource management, and biodiversity conservation.",CRB_2023.txt
,demonstrated,"In 2023, vivo attended SDC and FCIS to share on multiple security and privacy-related topics and [demonstrated] vivo s exploration and research in security attack and defense as well as security engineering.",VIVO_2023.txt
,demonstrated,"DRS 2. 0 and the Catastrophe Emergency Service PlatformCase Catastrophe module Since its launch, DRS 2. 0 has [demonstrated] significant effectiveness reducing disaster-related losses.",PINGAN_2023.txt
,demonstrates,"This [demonstrates] our commitment to impactful sustainability across our operations in China, emphasising a scientific approach to accountability and ambitious actions for sustainable development.",BMW_2023.txt
,demonstrates,It also [demonstrates] the powerful technological innovation and art of HONOR.,HONOR_2023.txt
,demonstrating,"Feihe showcased concepts and achievements such as the Ecological Circulation Model in the Whole Industry Chain, [demonstrating] China's corporate ingenuity and determination in carbon reduction efforts.",FEIHE_2023.txt
,demonstrating,"In 2023, the overall trend of 12 environmental protection monitoring indicators is positive, [demonstrating] that the ecological environment protection of the Company is steadily making progress.",SINOPEC_2023.txt
,demonstrating,"The Company's headquarters and various factories actively responded and combined local conditions, [demonstrating] subjective initiative by conducting environmental day activities in diverse forms such as environmental theme training, knowledge competitions, and more.",FEIHE_2023.txt
,demonstrating,"Total of suppliers 162By the end of 2023Supplier WithdrawalAccording to the Supplier Performance Evaluation and Improvement System, Feihe incorporates a positive incentive mechanism for suppliers [demonstrating] good performance.",FEIHE_2023.txt
,demonstrating,"The project collected ecological conservation-related cases from 106 nature schools 26, summarizing and [demonstrating] the experiences and practices of past schools in areas such as climate change response, biodiversity conservation and rural revitalization, and promoting the theoretical exploration and practical development of ecological and environmental education.",MENGNIU_2023.txt
,demonstrating,"Aiding Employees in Difficulties We actively support employees facing difficulties by investing nearly RMB 1 million in aid funds throughout the year, [demonstrating] our care and commitment.",VIVO_2023.txt
,demonstrating,"During this exercise, we achieved a perfect score with zero points lost as defenders among 353 government and enterprise units, [demonstrating] vivo's professionalism and commitment to security protection.",VIVO_2023.txt
,demonstrating,"In 2023, over 300 dealers actively used this platform and implemented more than 911 after-sales action plans, [demonstrating] our deep understanding of customer needs and our relentless pursuit of service excellence.",BMW_2023.txt
,demonstrating,"To date, the Company has developed the full industrial chain, including technology development, engineering design, equipment manufacturing, and engineering construction, capabilities for CCUS, and has successfully built the first million-tonne CCUS demonstration project and the first hundred-kilometre long-distance carbon dioxide pipeline in China, [demonstrating] its capabilities regarding the construction of full industrial chain, large-scale, and vertically integrated CCUS projects.",SINOPEC_2023.txt
,demonstrating,"Additionally, our team in Sri Lanka donated solid food to 800 patients at a cancer hospital 34, [demonstrating] our commitment to care and support.",VIVO_2023.txt
,demonstrating,"China Modern Dairy was awarded the first Low-Carbon Pasture Innovation Demonstration Base by the Beijing Low Carbon Agriculture Association, [demonstrating] its contribution on methane emission reduction, synergistic efficiency and high-quality development.",MENGNIU_2023.txt
,demonstrating,"In 2022, HONOR developed and implemented 22 accessibility projects and addressed over 700 accessibility issues related to user experience, [demonstrating] our loving care for people with special needs.",HONOR_2023.txt
,demonstrating,BMW Group China offers a diversified and strong electric car portfolio [demonstrating] BMW s resolute transition to E-mobility.,BMW_2023.txt
,demonstrating,"Caring for Employees Feihe Mid-Autumn Festival Event Feihe Movie Night Feihe Sports Competition Marching Together, Embracing Spring themed Women's Day eventCaring for EmployeesFeihe prioritizes the well-being of its employees, actively organizing a diverse range of enriching activities and providing effective assistance to employees in need, [demonstrating] its commitment to corporate humanitarian care.",FEIHE_2023.txt
,determine,"Impact area Indicator code Response Climate change mitigationImpact area Indicator code Response Financial health & inclusion In case you have identified other and or additional indicators as relevant to [determine] the baseline and assess the level of alignment towards impact driven targets, please disclose these.",BOC_2023.txt
,determine,"Report Metrics Index GRI Standard Category Disclosure Disclosure Item Chapter in this report GRI 2 The organization and its reporting practices Organizational details About this report GRI 2-1 GRI 2 The organization and its reporting practicesEntities included in the organization s sustainability reportingAbout this report GRI 2-2 GRI 2 The organization and its reporting practicesReporting period, frequency and contact point About this report GRI 2-3 GRI 2 Activities and workers Activities, value chain and other business relationships About HONOR GRI 2-6 GRI 2 Activities and workers Employees Data and metrics GRI 2-7 GRI 2 Activities and workers Workers who are not employees Data and metrics GRI 2-8 GRI 2 Governance Governance structure and composition ESG Governance GRI 2-9 GRI 2 Governance Nomination and selection of the highest governance body GRI 2-10 GRI 2 Governance Chair of the highest governance body ESG Governance GRI 2-11 GRI 2 Governance Annual total compensation ratio GRI 2-21 GRI 2 Strategy, policies and practices Statement on sustainable development strategy ESG Governance GRI 2-22 GRI 2 Strategy, policies and practices Compliance with laws and regulations HONOR compliance practice GRI 2-27 GRI 2 Strategy, policies and practices Membership associations Green partners GRI 2-28 GRI 2 Stakeholder engagement Approach to stakeholder engagement Stakeholder communication GRI 2-29 GRI 3 Disclosures on material topics Process to [determine] material topics ESG Governance GRI 3-1 GRI 3 Disclosures on material topics List of material topics ESG Governance GRI 3-2 GRI 3 Disclosures on material topics Management of material topics ESG Governance GRI 3-3 GRI 201 Economic PerformanceDirect economic value generated and distributed GRI 201-1 GRI 205 Anti-corruptionOperations assessed for risks related to corruption Anti-bribery and corruption GRI 205-1HONOR ESG Report (2021- 2022) Defined benefit plan obligations and other retirement plansCare for our people, improve their happiness GRI 201-4 GRI 205-3GRI 205-2 Anti-bribery and corruption Anti-bribery and corruption Financial implications and other risks and opportunities due to climate change Financial assistance received from governmentGRI 201-2 GRI 201-3 Confirmed incidents of corruption and actions takenCommunication and training about anticorruption policies and procedures111",HONOR_2023.txt
,determine,"If your bank has taken another approach to [determine] the bank's scale of exposure, please elaborate, to show how you have considered where the bank's core business major activities lie in terms of industries or sectors.",BOC_2023.txt
,determine,This approach allows us to subsequently rank identified climate-related risks and opportunities based on their significance and further [determine] priority.,ANTA_2023.txt
,determine,Stakeholder engagement2-29 Approach to stakeholder engagement P20-21 2-30 Collective bargaining agreements P37 GRI Standard Disclosure Pages 3-1 Process to [determine] material topics P22 3-2 List of material topics P22 3-3 Management of material topics Please Refer to the Table BelowContent Index of Global Reporting Initiative (GRI) Standards Statement of use China Mengniu Dairy Company Limited has reported with reference to the GRI Standards for the period from 1 January 2023 to 31 December 2023.,MENGNIU_2023.txt
,determine,"Managing Veterinary Medicine6 our laboratories have obtained ac - creditation from the China National Accreditation Service for Conformity Assessment (CNAS) 12 FAPAS [determine] the capabilities of food testing and analysis laboratories can verify inspection methods for chemical components, microorganisms, etc., in food items such as meat, edible oils, baby food, vegetables, and so on.",FEIHE_2023.txt
,determine,"If any abnormality is found during these inspections, we immediately investigate any deviations, and [determine] the best disposal plan to legally dispose of non-conforming products.",FEIHE_2023.txt
,determine,149 148GRI Standard Disclosure Location GRI 2 General Disclosures 2021Disclosure 2-15 Conflicts of interestPlease refer to the Annual Report Disclosure 2-16 Communication of critical concerns 104-105 136-137 Disclosure 2-17 Collective knowledge of the highest governance body 12 121 132 Disclosure 2-18 Evaluation of the performance of the highest governance bodyPlease refer to the Annual Report and the Articles of Association Disclosure 2-19 Remuneration policies 102 107 Disclosure 2-20 Process to [determine] remuneration 102 107 Disclosure 2-21 Annual total compensation ratioPlease refer to the Annual Report and the Articles of Association Disclosure 2-22 Statement on sustainable development strategy 2-5 Disclosure 2-25 Processes to remediate negative impacts 28-29 76-77 133-134 Disclosure 2-26 Mechanisms for seeking advice and raising concerns 134 141 Disclosure 2-27 Compliance with laws and regulations 106 123-134 Disclosure 2-28 Membership associations 40 Disclosure 2-29 Approach to stakeholder engagement 136-137 Disclosure 2-30 Collective bargaining agreements 110 Material Topics GRI 3 Material Topics 2021Disclosure 3-1 Process to [determine] material topics 136 Disclosure 3-2 List of material topics 136 Economic Performance GRI 3 Material Topics 2021 Disclosure 3-3 Management of material topics 23-30 98-121 GRI 201 Economic Performance 2016Disclosure 201-1 Direct economic value generated and distributed 125-126 138-139 Disclosure 201-2 Financial implications and other risks and opportunities due to climate change20-22 Disclosure 201-3 Defined benefit plan obligations and other retirement plans 110-111GRI Standard Disclosure Location Indirect Economic Impacts GRI 3 Material Topics 2021 Disclosure 3-3 Management of material topics 42-73 GRI 203 Indirect Economic Impacts 2016Disclosure 203-1 Infrastructure investments and services supported 31-36 42-73 Disclosure 203-2 Significant indirect economic impacts 31-36 42-73 Procurement Practices GRI 3 Material Topics 2021 Disclosure 3-3 Management of material topics 39 135 GRI 204 Procurement Practices 2016 Disclosure 204-1 Proportion of spending on local suppliers 135 Anti-corruption GRI 3 Material Topics 2021 Disclosure 3-3 Management of material topics 98-99 122 GRI 205 Anti-corruption 2016Disclosure 205-2 Communication and training about anti-corruption policies and procedures98-99 133 Disclosure 205-3 Confirmed incidents of corruption and actions taken 133 Materials GRI 3 Material Topics 2021 Disclosure 3-3 Management of material topics 37-39 GRI 301 Materials 2016Disclosure 301-1 Materials used by weight or volume 124 Disclosure 301-3 Reclaimed products and their packaging materials 124 Energy GRI 3 Material Topics 2021 Disclosure 3-3 Management of material topics 37-39 123 GRI 302 Energy 2016Disclosure 302-1 Energy consumption within the organization 123 Disclosure 302-2 Energy consumption outside of the organization 123 Disclosure 302-3 Energy intensity 123 Disclosure 302-4 Reduction of energy consumption 123 Disclosure 302-5 Reductions in energy requirements of products and services 123,BOC_2023.txt
,determine,"Sustainable Product Portfolio GRI Standard Page index Further Information UNGC GRI 3-3 Management of material topics 18-19 -- 7, 8, 9 GRI 302-5 Reductions in energy requirements of products and services 12, 49-50 -- -- Product Quality and Safety GRI Standard Page index Further Information UNGC GRI 3-3 Management of material topics 18-19 -- -- GRI 416-1 Assessment of the health and safety impacts of product and service categories 28-30 -- -- GRI 416-2 Incidents of non-compliance concerning the health and safety impacts of products and services-- BMW Group China did not have significant non-compliance with laws regulations in 2022 that resulted in a financially material impact.--GRI Standard Page index Further Information GRI 3-1 Process to [determine] material topics 18 -- GRI 3-2 List of material topics 18 -- BMW GROUP CHINA SUSTAINABILITY REPORT 2023 GRI Content Index105 OTHER INFORMATIONEMPLOYEE AND SOCIETY PRODUCTS AND SERVICESPRODUCTION AND OPERATIONDEALER AND SUPPL Y CHAIN FUNDAMENTAL VISIONARY DIRECTION",BMW_2023.txt
,determine,"76 GRI Index Chapter Page SDGs GRI Index Chapter Page SDGs General disclosure General disclosure EconomicGRI 2 Organization and its Reporting Practices GRI 2 Strategy, policies and practices GRI 2 Stakeholder engagement GRI 3 Material Topics 2021 GRI 201 Economic PerformanceGRI 2 Activities and Workers GRI 2 GovernanceGRI 2-1 GRI 2-3 GRI 2-4 GRI 2-5GRI 2-2GRI 2-22 GRI 201-2 GRI 201-3GRI 2-26GRI 2-23 GRI 2-24 GRI 2-25 GRI 2-27 GRI 2-28 GRI 2-29 GRI 3-1GRI 2-30 GRI 3-2 GRI 3-3Organizational details Statement on sustainable development strategy Embedding policy commitments Processes to remediate negative impacts Mechanisms for seeking advice and raising concerns Compliance with laws and regulations Approach to stakeholder engagemen Collective bargaining agreements Process to [determine] material topics Management of material topics Financial implications and other risks and opportunities due to climate changeList of material topicsMembership associationsPolicy commitmentsSustainability Governance Sustainability Governance Sustainability Governance Sound Operation Sound Operation Industrial Co-Prosperity Sustainability Governance Sustainability Governance Sustainability Governance Sustainability Governance Green Operation Employee GrowthEmployee GrowthSustainability GovernanceReporting period, frequency and contact information Activities, value chain, and other business relationships Governance structure and composition Chair of the highest governance body Role of the highest governance body in overseeing the management of impacts Delegation of responsibility for managing impacts Role of the highest governance body in sustainability reporting Conflicts of interest Communication of critical concernsEmployeesRestatements of information External assuranceEntities included in the organization's sustainability reporting Defined fixed benefit plans and other retirement plansAbout the Report About the Report About the Report About the Report About the Report Company Profile Employee Growth Sustainability Governance Sustainability Governance Sustainability Governance Sustainability Governance Sustainability Governance Business Ethics Sustainability GovernanceP03 P03 P03 P03 P03P09-14 P09-14 P09-14 P43-50 P53-59P09-14P64-66 P68-69 P62-65 P09-14 P53-59 P09-14 P09-14P09-14P05 P53-59 P09-14 P09-14 P70-71 P09-14P09-14P09-14 P09-14GRI 2-9 GRI 2-13 GRI 2-15 GRI 2-16GRI 2-14GRI 2-11GRI 2-6 GRI 2-7 GRI 2-12GRI Standard Index Feedback Form Sustainability Report Appendix Community Responsibility Value Creation Green Symbiosis Technology Sharing Sustainability Governance Responsibility Message About the Report About vivo",VIVO_2023.txt
,determine,"Each unit of CR Beer comprehensively and timely collects internal and external information and risk events related to climate change, including historical data and future predictions, and identifies, analyzes and evaluates risks to [determine] a list of major climate change risks.",CRB_2023.txt
,determine,GRI 2-20 Process to [determine] remuneration -- This information is subject to internal confidentiality regulations and is not reported.,BMW_2023.txt
,determine,"In accordance with the Guideline for Corporate Pre-Loan Investigation, customer managers are required to conduct on-site investigation to [determine] whether the production process of enterprises has any environmental pollution problems or potential safety hazards.",PINGAN_2023.txt
,determine,"The pasture regularly conducts veterinary medicine inventory to [determine] the use, inventory, and amount of incoming medicine to ensure that veterinary medicine are used accurately with detailed classifications.",FEIHE_2023.txt
,determine,"The impact of climate-related risks and opportunities were assessed respectively for short-term, medium-term and long-term to [determine] priority for further risk management.",ANTA_2023.txt
,determine,"Our brands footwear, apparel and accessories quality departments [determine] the testing items according to these specifications and conduct sampling tests on the corresponding products or materials according to the relevant documents, compile statistics on the use of chemicals in the entire production process.",ANTA_2023.txt
,determine,"For the purpose of this Report preparation, we have engaged an independent professional consultant to thoroughly communicate with our major stakeholders and, with adequate consideration of the opinions of all parties, to identify key issues, evaluate the materiality, relevance and boundaries of the issues, and then [determine] the specific content of the Report.",ANTA_2023.txt
,determine,"GRI StandardsHKEX ESG Reporting GuideThe Guidance for Disclosure of Environmental, Social and Governance (ESG) Information for Insurance InstitutionsDescription Page number(s) and or explanations General Disclosures 2-17 Collective knowledge of the highest governance body Sustainable Governance (Corporate Governance) 2-18 Evaluation of the performance of the highest governance body Refer to Annual Report 2-19 G. 8. 2 Remuneration policies Sustainable Governance (Corporate Governance) 2-20 Process to [determine] remuneration Refer to Annual Report 2-22 G. 1. 1 Statement on sustainable development strategy Sustainable Development Strategy Management (Strategic Planning) 2-23 Policy commitments Sustainable Governance (Business Code of Conduct) 2-24 G. 7. 1 G. 7. 4 Embedding policy commitments Sustainable Development Strategy Management 2-25 G. 1. 5 Processes to remediate negative impacts Sustainable Governance (Business Code of Conduct) 2-26 Mechanisms for seeking advice and raising concerns Sustainable Governance (Business Code of Conduct) 2-28 S. 6. 1 Membership associations Opening (Annual Awards and Recognition) 2-29 G. 3. 2 Approach to stakeholder engagementSustainable Development Strategy Management (Stakeholder Engagement) Refer to Annual Report G. 1. 3Development of and innovation in approach, technology and tool applied to stakeholder engagement in ESG managementSustainable Development Strategy Management Material topics 3-1 Process to [determine] material topics Sustainable Development Strategy Management (Materiality Assessment) 3-2 List of material topics 136Sustainable Development Strategy ManagementSustainable Business Sustainable Operations and CommunitySustainable Governance Climate Change and Carbon NeutralityAppendix Opening",PINGAN_2023.txt
,determine,"Real device activity calculation The engine helps [determine] user status on the business side, identifying whether a user is using a backup device or involved in cybercrimes or illegal activities, thereby enabling efficient pop-up verifications.",VIVO_2023.txt
,determined,"In order to strictly control the marketing safety risks, the Group subsequently launched a three-year special campaign on marketing safety, [determined] the management process and standard requirements of traffic safety, and promoted and implemented it in all units within the Group.",CRB_2023.txt
,determined,"In order to strictly control the marketing safety risks, the Group subsequently launched a three-year special campaign on marketing safety, [determined] the management process and standard requirements of traffic safety, and promoted and implemented it in all units within the Group.",CRB_2023.txt
,determined,"In order to standardize the solid waste treatment qualification, the EHS Department of CR Beer, jointly with the Legal Compliance Department of the beer business and Snow Procurement Management Center, specified solid waste utilization and disposal management processes, and [determined] management responsibilities of EHS supervision and management departments at all levels; provided assistance in the formulation of criteria for qualification and technical capability of utilization and disposal units, as well as pollution prevention and control requirements.",CRB_2023.txt
,determined,"Through quantitative calculation and qualitative assessment, it was [determined] that a total of 9 plants of CR Beer were at high risk of extreme heat in seven provinces in North China and Northwest China, accounting for 13 of the total plants.",CRB_2023.txt
,determined,"The salary and variable compensation (e. g. bonus) for executive directors and senior management are [determined] based on their daily operational management responsibilities, workload, and the responsibilities they undertake.",ANTA_2023.txt
,determined,"For the design of protection plan, Ping An Property & Casualty integrated the insurance mechanism ecological maintenance, indexed the loss of carbon sink due to mangrove damages, and [determined] compensation based on loss of the mangrove carbon sink value.",PINGAN_2023.txt
,determined,"The material ESG issues of Feihe in 2023 are [determined] as follows Identify relevant issues Research signifcance Evaluate impact on operations21 issues concerning environment, society and, corporate governance were identifed.",FEIHE_2023.txt
,determined,"In order to standardize the solid waste treatment qualification, the EHS Department of CR Beer, jointly with the Legal Compliance Department of the beer business and Snow Procurement Management Center, specified solid waste utilization and disposal management processes, and [determined] management responsibilities of EHS supervision and management departments at all levels; provided assistance in the formulation of criteria for qualification and technical capability of utilization and disposal units, as well as pollution prevention and control requirements.",CRB_2023.txt
,determined,"Through quantitative calculation and qualitative assessment, it was [determined] that a total of 9 plants of CR Beer were at high risk of extreme heat in seven provinces in North China and Northwest China, accounting for 13 of the total plants.",CRB_2023.txt
,determined,"In order to strictly control the marketing safety risks, the Group subsequently launched a three-year special campaign on marketing safety, [determined] the management process and standard requirements of traffic safety, and promoted and implemented it in all units within the Group.",CRB_2023.txt
,determined,"Through quantitative calculation and qualitative assessment, it was [determined] that a total of 9 plants of CR Beer were at high risk of extreme heat in seven provinces in North China and Northwest China, accounting for 13 of the total plants.",CRB_2023.txt
,determined,"Identification of Material Topics Stakeholder EngagementPrioritization Validation Based on Mengniu's strategic priorities, industry characteristics, business priorities, relevant sustainability frameworks (including GRI), stock exchange requirements (including the Hong Kong Stock Exchange), rating agency focuses, domestic and foreign policies (sustainable development goals), and combined with the advices form external stakeholders, the Group [determined] a list of material issues.",MENGNIU_2023.txt
,determined,The praise from users makes her even more [determined] to provide professional and considerate service for more people like Ms Li.,HONOR_2023.txt
,determined,"In order to standardize the solid waste treatment qualification, the EHS Department of CR Beer, jointly with the Legal Compliance Department of the beer business and Snow Procurement Management Center, specified solid waste utilization and disposal management processes, and [determined] management responsibilities of EHS supervision and management departments at all levels; provided assistance in the formulation of criteria for qualification and technical capability of utilization and disposal units, as well as pollution prevention and control requirements.",CRB_2023.txt
,determined,"Identification of Material Topics Stakeholder EngagementPrioritization Validation Based on Mengniu's strategic priorities, industry characteristics, business priorities, relevant sustainability frameworks (including GRI), stock exchange requirements (including the Hong Kong Stock Exchange), rating agency focuses, domestic and foreign policies (sustainable development goals), and combined with the advices form external stakeholders, the Group [determined] a list of material issues.",MENGNIU_2023.txt
,determined,"Identification of Material Topics Stakeholder EngagementPrioritization Validation Based on Mengniu's strategic priorities, industry characteristics, business priorities, relevant sustainability frameworks (including GRI), stock exchange requirements (including the Hong Kong Stock Exchange), rating agency focuses, domestic and foreign policies (sustainable development goals), and combined with the advices form external stakeholders, the Group [determined] a list of material issues.",MENGNIU_2023.txt
,determined,"In order to strictly control the marketing safety risks, the Group subsequently launched a three-year special campaign on marketing safety, [determined] the management process and standard requirements of traffic safety, and promoted and implemented it in all units within the Group.",CRB_2023.txt
,determined,Performance appraisal results are [determined] with fairness and impartiality to foster a competitive yet equitable atmosphere.,PINGAN_2023.txt
,determined,The praise from users makes her even more [determined] to provide professional and considerate service for more people like Ms Li.,HONOR_2023.txt
,determined,"Through quantitative calculation and qualitative assessment, it was [determined] that a total of 9 plants of CR Beer were at high risk of extreme heat in seven provinces in North China and Northwest China, accounting for 13 of the total plants.",CRB_2023.txt
,determined,The praise from users makes her even more [determined] to provide professional and considerate service for more people like Ms Li.,HONOR_2023.txt
,determined,Performance appraisal results are [determined] with fairness and impartiality to foster a competitive yet equitable atmosphere.,PINGAN_2023.txt
,determined,"For the design of protection plan, Ping An Property & Casualty integrated the insurance mechanism ecological maintenance, indexed the loss of carbon sink due to mangrove damages, and [determined] compensation based on loss of the mangrove carbon sink value.",PINGAN_2023.txt
,determined,"Through quantitative calculation and qualitative assessment, it was [determined] that a total of 9 plants of CR Beer were at high risk of extreme heat in seven provinces in North China and Northwest China, accounting for 13 of the total plants.",CRB_2023.txt
,determined,"In order to standardize the solid waste treatment qualification, the EHS Department of CR Beer, jointly with the Legal Compliance Department of the beer business and Snow Procurement Management Center, specified solid waste utilization and disposal management processes, and [determined] management responsibilities of EHS supervision and management departments at all levels; provided assistance in the formulation of criteria for qualification and technical capability of utilization and disposal units, as well as pollution prevention and control requirements.",CRB_2023.txt
,determined,"After comprehensive consideration of the evaluation results of various topics, core, important, and general topics are [determined] according to their significance, and their rankings are used as a guide for the disclosure of relevant information in this report.",SINOPEC_2023.txt
,determined,"If the project is [determined] to have significant environmental changes after analysis, it is necessary to reapply for environmental impact assessment approval.",SINOPEC_2023.txt
,determined,"After comprehensive consideration of the evaluation results of various topics, core, important, and general topics are [determined] according to their significance, and their rankings are used as a guide for the disclosure of relevant information in this report.",SINOPEC_2023.txt
,determined,"If the project is [determined] to have significant environmental changes after analysis, it is necessary to reapply for environmental impact assessment approval.",SINOPEC_2023.txt
,determined,"For the design of protection plan, Ping An Property & Casualty integrated the insurance mechanism ecological maintenance, indexed the loss of carbon sink due to mangrove damages, and [determined] compensation based on loss of the mangrove carbon sink value.",PINGAN_2023.txt
,determined,"After comprehensive consideration of the evaluation results of various topics, core, important, and general topics are [determined] according to their significance, and their rankings are used as a guide for the disclosure of relevant information in this report.",SINOPEC_2023.txt
,determined,"After comprehensive consideration of the evaluation results of various topics, core, important, and general topics are [determined] according to their significance, and their rankings are used as a guide for the disclosure of relevant information in this report.",SINOPEC_2023.txt
,determined,"The material ESG issues of Feihe in 2023 are [determined] as follows Identify relevant issues Research signifcance Evaluate impact on operations21 issues concerning environment, society and, corporate governance were identifed.",FEIHE_2023.txt
,determined,"If the project is [determined] to have significant environmental changes after analysis, it is necessary to reapply for environmental impact assessment approval.",SINOPEC_2023.txt
,determined,"After comprehensive consideration of the evaluation results of various topics, core, important, and general topics are [determined] according to their significance, and their rankings are used as a guide for the disclosure of relevant information in this report.",SINOPEC_2023.txt
,determined,"If the project is [determined] to have significant environmental changes after analysis, it is necessary to reapply for environmental impact assessment approval.",SINOPEC_2023.txt
,determined,The praise from users makes her even more [determined] to provide professional and considerate service for more people like Ms Li.,HONOR_2023.txt
,determined,The praise from users makes her even more [determined] to provide professional and considerate service for more people like Ms Li.,HONOR_2023.txt
,determined,"The material ESG issues of Feihe in 2023 are [determined] as follows Identify relevant issues Research signifcance Evaluate impact on operations21 issues concerning environment, society and, corporate governance were identifed.",FEIHE_2023.txt
,determined,"If the project is [determined] to have significant environmental changes after analysis, it is necessary to reapply for environmental impact assessment approval.",SINOPEC_2023.txt
,determined,Performance appraisal results are [determined] with fairness and impartiality to foster a competitive yet equitable atmosphere.,PINGAN_2023.txt
,determined,Performance appraisal results are [determined] with fairness and impartiality to foster a competitive yet equitable atmosphere.,PINGAN_2023.txt
,determined,"Identification of Material Topics Stakeholder EngagementPrioritization Validation Based on Mengniu's strategic priorities, industry characteristics, business priorities, relevant sustainability frameworks (including GRI), stock exchange requirements (including the Hong Kong Stock Exchange), rating agency focuses, domestic and foreign policies (sustainable development goals), and combined with the advices form external stakeholders, the Group [determined] a list of material issues.",MENGNIU_2023.txt
,determined,"In order to strictly control the marketing safety risks, the Group subsequently launched a three-year special campaign on marketing safety, [determined] the management process and standard requirements of traffic safety, and promoted and implemented it in all units within the Group.",CRB_2023.txt
,determined,"The content of this Report is [determined] through a systematic materiality assessment process, covering key issues related to different stakeholders.",ANTA_2023.txt
,determined,"The salary and variable compensation (e. g. bonus) for executive directors and senior management are [determined] based on their daily operational management responsibilities, workload, and the responsibilities they undertake.",ANTA_2023.txt
,determined,"For the design of protection plan, Ping An Property & Casualty integrated the insurance mechanism ecological maintenance, indexed the loss of carbon sink due to mangrove damages, and [determined] compensation based on loss of the mangrove carbon sink value.",PINGAN_2023.txt
,determined,"The material ESG issues of Feihe in 2023 are [determined] as follows Identify relevant issues Research signifcance Evaluate impact on operations21 issues concerning environment, society and, corporate governance were identifed.",FEIHE_2023.txt
