IsStance,marker,sentence,filename
,dedicated,"When energy consumption deviates abnormally, the system automatically sends information to the energy-saving manager to ensure timely follow-up of the anomalies by a [dedicated] person.",HONOR_2021-2022.txt
,dedicated,"Jan Launched the preparation of the first ESG report to improve transparency of the Company's ESG governance Mar Launched the Call Subtitles feature, enabling offline voice-to-text conversion to helping the hearing impaired answer calls Hosted the HONOR Talents Global Design Competition Art Exhibition with the United Nations Industrial Development Organization (UNIDO) Investment and Technology Promotion Office (ITPO) (Beijing, China) Participated in the Promoting the Digital Economy forum at the Boao Forum for Asia Annual Conference 2023 and delivered a speech to share HONOR s innovative achievements in promoting digital economic development and digital convergence May Participated in the Forum on Urban Biodiversity and Sustainable Development, sharing HONOR s ecological activities across the country Participated in the 2023 Technology Accessibility Development Conference and delivered a keynote speech on Warm Technology Our case study on information accessibility was included in the 2023 Case Compilation on Information Accessibility Conducted offline accessibility exchange under the theme of Tech for Good Exploring HONOR first in BeijingApr Released the first ESG report, committing to achieve carbon peak by 2030 and carbon neutrality in our own operations by 2045 Established a [dedicated] ESG Office to ensure the structured execution of ESG work at the organizational levelFeb Participated in the first session of United Nations Global Compact (UNGC) SDG Innovation Accelerator for Young Professionals Our green practice was included in the White Paper on Promoting Global Development Initiative to Accelerate the 2030 Agenda for Sustainable Development Corporate Carbon Neutrality Targets, Action and Global Collaboration issued by the UNGC in partnership with BCG Jun Participated in the Developing Circular Economy and Promoting Sustainable Development of Enterprises and Paulson Prize for Sustainability Exchange Participated in EcoVadis assessment and won the bronze medal Jul Participated in the main forum Openness, Inclusiveness, Collaboration and Sharing, and Promoting Practical Cooperation in Emerging Industries at the China-ASEAN Forum on Emerging Industries and delivered a speech, highlighting HONOR s commitment to giving back to society and improving ESG management with digital technology Participated in the 2023 World Conference on Artificial Intelligence and delivered a speech with the theme of End-side Platform-level AI, Creating Health and Fitness Solutions Tailored to YouHONOR ESG Report 2023 04",HONOR_2021-2022.txt
,dedicated,"When energy consumption deviates abnormally, the system automatically sends information to the energy-saving manager to ensure timely follow-up of the anomalies by a [dedicated] person.",HONOR_2021-2022.txt
,dedicated,"Jan Launched the preparation of the first ESG report to improve transparency of the Company's ESG governance Mar Launched the Call Subtitles feature, enabling offline voice-to-text conversion to helping the hearing impaired answer calls Hosted the HONOR Talents Global Design Competition Art Exhibition with the United Nations Industrial Development Organization (UNIDO) Investment and Technology Promotion Office (ITPO) (Beijing, China) Participated in the Promoting the Digital Economy forum at the Boao Forum for Asia Annual Conference 2023 and delivered a speech to share HONOR s innovative achievements in promoting digital economic development and digital convergence May Participated in the Forum on Urban Biodiversity and Sustainable Development, sharing HONOR s ecological activities across the country Participated in the 2023 Technology Accessibility Development Conference and delivered a keynote speech on Warm Technology Our case study on information accessibility was included in the 2023 Case Compilation on Information Accessibility Conducted offline accessibility exchange under the theme of Tech for Good Exploring HONOR first in BeijingApr Released the first ESG report, committing to achieve carbon peak by 2030 and carbon neutrality in our own operations by 2045 Established a [dedicated] ESG Office to ensure the structured execution of ESG work at the organizational levelFeb Participated in the first session of United Nations Global Compact (UNGC) SDG Innovation Accelerator for Young Professionals Our green practice was included in the White Paper on Promoting Global Development Initiative to Accelerate the 2030 Agenda for Sustainable Development Corporate Carbon Neutrality Targets, Action and Global Collaboration issued by the UNGC in partnership with BCG Jun Participated in the Developing Circular Economy and Promoting Sustainable Development of Enterprises and Paulson Prize for Sustainability Exchange Participated in EcoVadis assessment and won the bronze medal Jul Participated in the main forum Openness, Inclusiveness, Collaboration and Sharing, and Promoting Practical Cooperation in Emerging Industries at the China-ASEAN Forum on Emerging Industries and delivered a speech, highlighting HONOR s commitment to giving back to society and improving ESG management with digital technology Participated in the 2023 World Conference on Artificial Intelligence and delivered a speech with the theme of End-side Platform-level AI, Creating Health and Fitness Solutions Tailored to YouHONOR ESG Report 2023 04",HONOR_2021-2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,Personalized counters Set up specialized service hotline which enables elderly customers over 60 years old to get connected to the [dedicated] human customer service by calling 95511.,PINGAN_2022.txt
,dedicated,"Stakeholder Engagement GOVERNMENT AND REGULATORY AGENCIES SHAREHOLDERS CUSTOMERSSTAKEHOLDERS EXPECTATIONS AND REQUIREMENTS COMMUNICATION CHANNELS RESPONSES AND ACTIONS Law-abiding and com- pliant operations Response to national strategies Economic development promotion Market order maintenance Reception Regular reporting and communication Public information disclosure Operating in compliance with laws and regulations Contributing to rural revitalization and implementing inclusive nance Cooperating with local governments to facilitate regional economic development and actively participating in government projects Responding to regulators requirements Maintaining good pro tability Improving the Group s governance Enhancing and optimizing risk management system Regularly releasing annual reports, announcements and other public information disclosure Conducting climate change risk identi cation and assessment and publishing TCFD reports Establishing a remote service model to provide a [dedicated] manual customer service line for the elderly Promoting nancial product innovation and increasing product categories Establishing after-sales service mechanisms, such as consumer complaint management system Obtaining certi cation in information security management system Robust return on investments E cient corporate governance Comprehensive risk and compliance man-agement system Quality products Humanized services Convenient and fast services Sound personal information security and privacy protection mechanism Timely and accurate information disclosure E ective response to climate change Shareholders' meeting Investor meeting open day Periodic reports and announcements Investor relations column on the o cial website Interview, telephone, company website, WeChat o cial account, a microblogging platform Customer visits Customer satisfaction survey Customer consulting service platform 14Ping An Sustainability Report 2022 OpeningSustainable Development Strategy Management SustainableBusinessSustainable Governance Our TCFD ReportSustainable Operations and Community Appendix",PINGAN_2022.txt
,dedicated,"By relying on advantages of One Ping An, Ping An serves customers via the model of 1 smart assistant, 1 [dedicated] butler and many expert consultants, which integrates healthcare, accommodation, nursing, food, leisure and other service scenarios to build a lifecycle service platform under a strict supervision system.",PINGAN_2022.txt
,dedicated,"In addition, a [dedicated] consumer rights hotline 4001666333 has been launched, equipped with professional customer agent team for 24 7 service, to quickly respond and resolve consumer consultations and complaints with professional and reasonable solutions.",PINGAN_2022.txt
,dedicated,"In 2022, all corporate officers and safety management personnel at all levels of the Group obtained safety management certificates, 109 of them are [dedicated] security management staff, and 144 of them are registered safety engineers.",CRB_2022.txt
,dedicated,"The Group is [dedicated] to promoting the work-life balance and ensuring the physical health, safety, and well-being of its staff by providing various non-monetary benefits to motivate and encourage them.",CRB_2022.txt
,dedicated,"Therefore, the Group has considerable investments in cultivation of the staff and is [dedicated] to safeguarding the staff s appropriate treatment and law protection.",CRB_2022.txt
,dedicated,"In 2022, all corporate officers and safety management personnel at all levels of the Group obtained safety management certificates, 109 of them are [dedicated] security management staff, and 144 of them are registered safety engineers.",CRB_2022.txt
,dedicated,"The Group is [dedicated] to promoting the work-life balance and ensuring the physical health, safety, and well-being of its staff by providing various non-monetary benefits to motivate and encourage them.",CRB_2022.txt
,dedicated,"Therefore, the Group has considerable investments in cultivation of the staff and is [dedicated] to safeguarding the staff s appropriate treatment and law protection.",CRB_2022.txt
,dedicated,"In 2022, all corporate officers and safety management personnel at all levels of the Group obtained safety management certificates, 109 of them are [dedicated] security management staff, and 144 of them are registered safety engineers.",CRB_2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,"The Group is [dedicated] to promoting the work-life balance and ensuring the physical health, safety, and well-being of its staff by providing various non-monetary benefits to motivate and encourage them.",CRB_2022.txt
,dedicated,Personalized counters Set up specialized service hotline which enables elderly customers over 60 years old to get connected to the [dedicated] human customer service by calling 95511.,PINGAN_2022.txt
,dedicated,"By the end of 2022, the [dedicated] consumer rights hotline had got connected with 25. 14 million calls, averaging 68, 896 daily, with the connection rate at 99. 3.",PINGAN_2022.txt
,dedicated,"In addition, a [dedicated] consumer rights hotline 4001666333 has been launched, equipped with professional customer agent team for 24 7 service, to quickly respond and resolve consumer consultations and complaints with professional and reasonable solutions.",PINGAN_2022.txt
,dedicated,"By relying on advantages of One Ping An, Ping An serves customers via the model of 1 smart assistant, 1 [dedicated] butler and many expert consultants, which integrates healthcare, accommodation, nursing, food, leisure and other service scenarios to build a lifecycle service platform under a strict supervision system.",PINGAN_2022.txt
,dedicated,"Stakeholder Engagement GOVERNMENT AND REGULATORY AGENCIES SHAREHOLDERS CUSTOMERSSTAKEHOLDERS EXPECTATIONS AND REQUIREMENTS COMMUNICATION CHANNELS RESPONSES AND ACTIONS Law-abiding and com- pliant operations Response to national strategies Economic development promotion Market order maintenance Reception Regular reporting and communication Public information disclosure Operating in compliance with laws and regulations Contributing to rural revitalization and implementing inclusive nance Cooperating with local governments to facilitate regional economic development and actively participating in government projects Responding to regulators requirements Maintaining good pro tability Improving the Group s governance Enhancing and optimizing risk management system Regularly releasing annual reports, announcements and other public information disclosure Conducting climate change risk identi cation and assessment and publishing TCFD reports Establishing a remote service model to provide a [dedicated] manual customer service line for the elderly Promoting nancial product innovation and increasing product categories Establishing after-sales service mechanisms, such as consumer complaint management system Obtaining certi cation in information security management system Robust return on investments E cient corporate governance Comprehensive risk and compliance man-agement system Quality products Humanized services Convenient and fast services Sound personal information security and privacy protection mechanism Timely and accurate information disclosure E ective response to climate change Shareholders' meeting Investor meeting open day Periodic reports and announcements Investor relations column on the o cial website Interview, telephone, company website, WeChat o cial account, a microblogging platform Customer visits Customer satisfaction survey Customer consulting service platform 14Ping An Sustainability Report 2022 OpeningSustainable Development Strategy Management SustainableBusinessSustainable Governance Our TCFD ReportSustainable Operations and Community Appendix",PINGAN_2022.txt
,dedicated,Personalized counters Set up specialized service hotline which enables elderly customers over 60 years old to get connected to the [dedicated] human customer service by calling 95511.,PINGAN_2022.txt
,dedicated,"By the end of 2022, the [dedicated] consumer rights hotline had got connected with 25. 14 million calls, averaging 68, 896 daily, with the connection rate at 99. 3.",PINGAN_2022.txt
,dedicated,"Therefore, the Group has considerable investments in cultivation of the staff and is [dedicated] to safeguarding the staff s appropriate treatment and law protection.",CRB_2022.txt
,dedicated,"One China sports development project The Hemin Foundation set up by the founding family of the Group, establishes the program [dedicated] to supporting the active retired national team athletes who have financial difficulties in the future.",ANTA_2022.txt
,dedicated,"The Consumer Protection Office, which is a [dedicated] department for consumer protection, is responsible for implementing the resolutions reached and work requirements put forth by the two committees and leading institutions at all levels to take various consumer protection initiatives.",BOC_2022.txt
,dedicated,"Over its 111 years of development, the Bank constantly cared about the nation, [dedicated] to contribute to the country, and continued to strive for prosperity of the country and rejuvenation of the nation.",BOC_2022.txt
,dedicated,"By the end of 2022, the [dedicated] consumer rights hotline had got connected with 25. 14 million calls, averaging 68, 896 daily, with the connection rate at 99. 3.",PINGAN_2022.txt
,dedicated,Personalized counters Set up specialized service hotline which enables elderly customers over 60 years old to get connected to the [dedicated] human customer service by calling 95511.,PINGAN_2022.txt
,dedicated,"In 2022, the Company revised the Group Authorization and Approval Rules, which comprehensively updated the detailed list of approval authority for each system, and strengthened the mechanism of responsibility for [dedicated] leaders in specific areas.",FEIHE_2022.txt
,dedicated,"A [dedicated] team will conduct a comprehensive investigation into the reported matters or the compliance risk matters found in the regular assessment, and take corresponding punitive and control measures in a timely manner.",FEIHE_2022.txt
,dedicated,Report Processing Process Anti-Corruption Training Feihe is [dedicated] to promoting a culture of integrity.,FEIHE_2022.txt
,dedicated,Feihe is [dedicated] to the infant formula field.,FEIHE_2022.txt
,dedicated,We are [dedicated] to conducting continuous product research and development and independent innovation to empower the develop- ment of China's dairy industry.,FEIHE_2022.txt
,dedicated,We are [dedicated] to pro- viding underprivileged students with access to quality education.,FEIHE_2022.txt
,dedicated,"In 2022, the Company revised the Group Authorization and Approval Rules, which comprehensively updated the detailed list of approval authority for each system, and strengthened the mechanism of responsibility for [dedicated] leaders in specific areas.",FEIHE_2022.txt
,dedicated,"A [dedicated] team will conduct a comprehensive investigation into the reported matters or the compliance risk matters found in the regular assessment, and take corresponding punitive and control measures in a timely manner.",FEIHE_2022.txt
,dedicated,One China sports development project The Hemin Foundation set up by the founding family of the Group established the program [dedicated] to supporting the active or retired national team athletes who have financial difficulties in the future 4.,ANTA_2022.txt
,dedicated,"We also have [dedicated] investigators with professional skills to investigate and handle whistleblowing reports, and notify whistleblowers of the results where permitted by law.",ANTA_2022.txt
,dedicated,"The reports received have been investigated and handled by [dedicated] personnel according to internal rules, and we provided training for employees.",ANTA_2022.txt
,dedicated,The SAC is a global multi-stakeholder non-profit alliance in the consumer goods industry [dedicated] to reducing the adverse ecological and social impacts of textile manufacturing and sales.,ANTA_2022.txt
,dedicated,"We are [dedicated] to maintaining honesty, integrity and compliance in our operations, and strengthening resource conservation and environmental protection.",ANTA_2022.txt
,dedicated,"In addition, a [dedicated] consumer rights hotline 4001666333 has been launched, equipped with professional customer agent team for 24 7 service, to quickly respond and resolve consumer consultations and complaints with professional and reasonable solutions.",PINGAN_2022.txt
,dedicated,"By relying on advantages of One Ping An, Ping An serves customers via the model of 1 smart assistant, 1 [dedicated] butler and many expert consultants, which integrates healthcare, accommodation, nursing, food, leisure and other service scenarios to build a lifecycle service platform under a strict supervision system.",PINGAN_2022.txt
,dedicated,"Stakeholder Engagement GOVERNMENT AND REGULATORY AGENCIES SHAREHOLDERS CUSTOMERSSTAKEHOLDERS EXPECTATIONS AND REQUIREMENTS COMMUNICATION CHANNELS RESPONSES AND ACTIONS Law-abiding and com- pliant operations Response to national strategies Economic development promotion Market order maintenance Reception Regular reporting and communication Public information disclosure Operating in compliance with laws and regulations Contributing to rural revitalization and implementing inclusive nance Cooperating with local governments to facilitate regional economic development and actively participating in government projects Responding to regulators requirements Maintaining good pro tability Improving the Group s governance Enhancing and optimizing risk management system Regularly releasing annual reports, announcements and other public information disclosure Conducting climate change risk identi cation and assessment and publishing TCFD reports Establishing a remote service model to provide a [dedicated] manual customer service line for the elderly Promoting nancial product innovation and increasing product categories Establishing after-sales service mechanisms, such as consumer complaint management system Obtaining certi cation in information security management system Robust return on investments E cient corporate governance Comprehensive risk and compliance man-agement system Quality products Humanized services Convenient and fast services Sound personal information security and privacy protection mechanism Timely and accurate information disclosure E ective response to climate change Shareholders' meeting Investor meeting open day Periodic reports and announcements Investor relations column on the o cial website Interview, telephone, company website, WeChat o cial account, a microblogging platform Customer visits Customer satisfaction survey Customer consulting service platform 14Ping An Sustainability Report 2022 OpeningSustainable Development Strategy Management SustainableBusinessSustainable Governance Our TCFD ReportSustainable Operations and Community Appendix",PINGAN_2022.txt
,dedicated,We are [dedicated] to integrating the sports spirit into every child s life.,ANTA_2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,"BOC focused on comprehensive risk management and personnel training in the field of risk management, mapped out the areas where risk management personnel was concentrated, selected leading and expert talents, and gave proper training to persons in key positions such as heads of institutions at all levels and deputy heads in charge of risk management, so as to build a professional and [dedicated] team engaged in risk control within the Group.",BOC_2022.txt
,dedicated,"The Consumer Protection Office, which is a [dedicated] department for consumer protection, is responsible for implementing the resolutions reached and work requirements put forth by the two committees and leading institutions at all levels to take various consumer protection initiatives.",BOC_2022.txt
,dedicated,"Promoting Greater Self-sufficiency and Strength in Science and TechnologyPromoting Greater Self-sufficiency and Strength in Science and Technology BOC has been [dedicated] to serving the drive to build China s strength in science and technology, developing technology finance with quality and efficiency further assured.",BOC_2022.txt
,dedicated,"Over its 111 years of development, the Bank constantly cared about the nation, [dedicated] to contribute to the country, and continued to strive for prosperity of the country and rejuvenation of the nation.",BOC_2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,"Promoting Greater Self-sufficiency and Strength in Science and TechnologyPromoting Greater Self-sufficiency and Strength in Science and Technology BOC has been [dedicated] to serving the drive to build China s strength in science and technology, developing technology finance with quality and efficiency further assured.",BOC_2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,"The Consumer Protection Office, which is a [dedicated] department for consumer protection, is responsible for implementing the resolutions reached and work requirements put forth by the two committees and leading institutions at all levels to take various consumer protection initiatives.",BOC_2022.txt
,dedicated,"Promoting Greater Self-sufficiency and Strength in Science and TechnologyPromoting Greater Self-sufficiency and Strength in Science and Technology BOC has been [dedicated] to serving the drive to build China s strength in science and technology, developing technology finance with quality and efficiency further assured.",BOC_2022.txt
,dedicated,"Over its 111 years of development, the Bank constantly cared about the nation, [dedicated] to contribute to the country, and continued to strive for prosperity of the country and rejuvenation of the nation.",BOC_2022.txt
,dedicated,"Stakeholder Engagement GOVERNMENT AND REGULATORY AGENCIES SHAREHOLDERS CUSTOMERSSTAKEHOLDERS EXPECTATIONS AND REQUIREMENTS COMMUNICATION CHANNELS RESPONSES AND ACTIONS Law-abiding and com- pliant operations Response to national strategies Economic development promotion Market order maintenance Reception Regular reporting and communication Public information disclosure Operating in compliance with laws and regulations Contributing to rural revitalization and implementing inclusive nance Cooperating with local governments to facilitate regional economic development and actively participating in government projects Responding to regulators requirements Maintaining good pro tability Improving the Group s governance Enhancing and optimizing risk management system Regularly releasing annual reports, announcements and other public information disclosure Conducting climate change risk identi cation and assessment and publishing TCFD reports Establishing a remote service model to provide a [dedicated] manual customer service line for the elderly Promoting nancial product innovation and increasing product categories Establishing after-sales service mechanisms, such as consumer complaint management system Obtaining certi cation in information security management system Robust return on investments E cient corporate governance Comprehensive risk and compliance man-agement system Quality products Humanized services Convenient and fast services Sound personal information security and privacy protection mechanism Timely and accurate information disclosure E ective response to climate change Shareholders' meeting Investor meeting open day Periodic reports and announcements Investor relations column on the o cial website Interview, telephone, company website, WeChat o cial account, a microblogging platform Customer visits Customer satisfaction survey Customer consulting service platform 14Ping An Sustainability Report 2022 OpeningSustainable Development Strategy Management SustainableBusinessSustainable Governance Our TCFD ReportSustainable Operations and Community Appendix",PINGAN_2022.txt
,dedicated,"By relying on advantages of One Ping An, Ping An serves customers via the model of 1 smart assistant, 1 [dedicated] butler and many expert consultants, which integrates healthcare, accommodation, nursing, food, leisure and other service scenarios to build a lifecycle service platform under a strict supervision system.",PINGAN_2022.txt
,dedicated,"In addition, a [dedicated] consumer rights hotline 4001666333 has been launched, equipped with professional customer agent team for 24 7 service, to quickly respond and resolve consumer consultations and complaints with professional and reasonable solutions.",PINGAN_2022.txt
,dedicated,"By the end of 2022, the [dedicated] consumer rights hotline had got connected with 25. 14 million calls, averaging 68, 896 daily, with the connection rate at 99. 3.",PINGAN_2022.txt
,dedicated,"BOC focused on comprehensive risk management and personnel training in the field of risk management, mapped out the areas where risk management personnel was concentrated, selected leading and expert talents, and gave proper training to persons in key positions such as heads of institutions at all levels and deputy heads in charge of risk management, so as to build a professional and [dedicated] team engaged in risk control within the Group.",BOC_2022.txt
,dedicated,"We are [dedicated] to maintaining honesty, integrity and compliance in our operations, and strengthening resource conservation and environmental protection.",ANTA_2022.txt
,dedicated,"BOC focused on comprehensive risk management and personnel training in the field of risk management, mapped out the areas where risk management personnel was concentrated, selected leading and expert talents, and gave proper training to persons in key positions such as heads of institutions at all levels and deputy heads in charge of risk management, so as to build a professional and [dedicated] team engaged in risk control within the Group.",BOC_2022.txt
,dedicated,"The reports received have been investigated and handled by [dedicated] personnel according to internal rules, and we provided training for employees.",ANTA_2022.txt
,dedicated,"BOC focused on comprehensive risk management and personnel training in the field of risk management, mapped out the areas where risk management personnel was concentrated, selected leading and expert talents, and gave proper training to persons in key positions such as heads of institutions at all levels and deputy heads in charge of risk management, so as to build a professional and [dedicated] team engaged in risk control within the Group.",BOC_2022.txt
,dedicated,"The Consumer Protection Office, which is a [dedicated] department for consumer protection, is responsible for implementing the resolutions reached and work requirements put forth by the two committees and leading institutions at all levels to take various consumer protection initiatives.",BOC_2022.txt
,dedicated,"Promoting Greater Self-sufficiency and Strength in Science and TechnologyPromoting Greater Self-sufficiency and Strength in Science and Technology BOC has been [dedicated] to serving the drive to build China s strength in science and technology, developing technology finance with quality and efficiency further assured.",BOC_2022.txt
,dedicated,"Over its 111 years of development, the Bank constantly cared about the nation, [dedicated] to contribute to the country, and continued to strive for prosperity of the country and rejuvenation of the nation.",BOC_2022.txt
,dedicated,INTRODUCTION FUNDAMENTALS PRODUCTS AND MOBILITY SOLUTIONS PRODUCTION AND OPERATIONDEALER AND SUPPL Y CHAINEMPLOYEE AND SOCIETYOTHER INFORMATION 71 BMW GROUP CHINA SUSTAINABILITY REPORT 2022 The BMW Group China is [dedicated] to providing customised and comprehensive training to employees at all levels and positions.,BMW_2022.txt
,dedicated,INTRODUCTION FUNDAMENTALS PRODUCTS AND MOBILITY SOLUTIONS PRODUCTION AND OPERATIONDEALER AND SUPPL Y CHAINEMPLOYEE AND SOCIETYOTHER INFORMATION 80 BMW GROUP CHINA SUSTAINABILITY REPORT 2022 The BMW Group China is [dedicated] to embedding social responsibility into the daily lives of all employees.,BMW_2022.txt
,dedicated,The SAC is a global multi-stakeholder non-profit alliance in the consumer goods industry [dedicated] to reducing the adverse ecological and social impacts of textile manufacturing and sales.,ANTA_2022.txt
,dedicated,"Required by Data Governance Project and CSL Programme, a [dedicated] team of five specific focal points was created to help the company achieve its commitments as we develop and implement new technologies, products and services.",BMW_2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,"Our [dedicated] China Sustainability Circle steers development, provides regular updates and progress reports to the China Board, assigns tasks and seeks feedback.",BMW_2022.txt
,dedicated,We are proud of our achievements in E-mobility and are [dedicated] to driving progress towards a more sustainable world by accelerating the global electrification of the BMW Group.,BMW_2022.txt
,dedicated,We are [dedicated] to developing a workforce that is equipped with the skills and knowledge to thrive in this dynamic environment.,BMW_2022.txt
,dedicated,INTRODUCTION FUNDAMENTALS PRODUCTS AND MOBILITY SOLUTIONS PRODUCTION AND OPERATIONDEALER AND SUPPL Y CHAINEMPLOYEE AND SOCIETYOTHER INFORMATION 71 BMW GROUP CHINA SUSTAINABILITY REPORT 2022 The BMW Group China is [dedicated] to providing customised and comprehensive training to employees at all levels and positions.,BMW_2022.txt
,dedicated,INTRODUCTION FUNDAMENTALS PRODUCTS AND MOBILITY SOLUTIONS PRODUCTION AND OPERATIONDEALER AND SUPPL Y CHAINEMPLOYEE AND SOCIETYOTHER INFORMATION 80 BMW GROUP CHINA SUSTAINABILITY REPORT 2022 The BMW Group China is [dedicated] to embedding social responsibility into the daily lives of all employees.,BMW_2022.txt
,dedicated,"Our [dedicated] China Sustainability Circle steers development, provides regular updates and progress reports to the China Board, assigns tasks and seeks feedback.",BMW_2022.txt
,dedicated,"Required by Data Governance Project and CSL Programme, a [dedicated] team of five specific focal points was created to help the company achieve its commitments as we develop and implement new technologies, products and services.",BMW_2022.txt
,dedicated,We are proud of our achievements in E-mobility and are [dedicated] to driving progress towards a more sustainable world by accelerating the global electrification of the BMW Group.,BMW_2022.txt
,dedicated,We are [dedicated] to developing a workforce that is equipped with the skills and knowledge to thrive in this dynamic environment.,BMW_2022.txt
,dedicated,"Required by Data Governance Project and CSL Programme, a [dedicated] team of five specific focal points was created to help the company achieve its commitments as we develop and implement new technologies, products and services.",BMW_2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,"Over its 111 years of development, the Bank constantly cared about the nation, [dedicated] to contribute to the country, and continued to strive for prosperity of the country and rejuvenation of the nation.",BOC_2022.txt
,dedicated,"Promoting Greater Self-sufficiency and Strength in Science and TechnologyPromoting Greater Self-sufficiency and Strength in Science and Technology BOC has been [dedicated] to serving the drive to build China s strength in science and technology, developing technology finance with quality and efficiency further assured.",BOC_2022.txt
,dedicated,INTRODUCTION FUNDAMENTALS PRODUCTS AND MOBILITY SOLUTIONS PRODUCTION AND OPERATIONDEALER AND SUPPL Y CHAINEMPLOYEE AND SOCIETYOTHER INFORMATION 80 BMW GROUP CHINA SUSTAINABILITY REPORT 2022 The BMW Group China is [dedicated] to embedding social responsibility into the daily lives of all employees.,BMW_2022.txt
,dedicated,INTRODUCTION FUNDAMENTALS PRODUCTS AND MOBILITY SOLUTIONS PRODUCTION AND OPERATIONDEALER AND SUPPL Y CHAINEMPLOYEE AND SOCIETYOTHER INFORMATION 71 BMW GROUP CHINA SUSTAINABILITY REPORT 2022 The BMW Group China is [dedicated] to providing customised and comprehensive training to employees at all levels and positions.,BMW_2022.txt
,dedicated,We are proud of our achievements in E-mobility and are [dedicated] to driving progress towards a more sustainable world by accelerating the global electrification of the BMW Group.,BMW_2022.txt
,dedicated,We are [dedicated] to developing a workforce that is equipped with the skills and knowledge to thrive in this dynamic environment.,BMW_2022.txt
,dedicated,We are [dedicated] to pro- viding underprivileged students with access to quality education.,FEIHE_2022.txt
,dedicated,We are [dedicated] to conducting continuous product research and development and independent innovation to empower the develop- ment of China's dairy industry.,FEIHE_2022.txt
,dedicated,We are proud of our achievements in E-mobility and are [dedicated] to driving progress towards a more sustainable world by accelerating the global electrification of the BMW Group.,BMW_2022.txt
,dedicated,Feihe is [dedicated] to the infant formula field.,FEIHE_2022.txt
,dedicated,Report Processing Process Anti-Corruption Training Feihe is [dedicated] to promoting a culture of integrity.,FEIHE_2022.txt
,dedicated,"A [dedicated] team will conduct a comprehensive investigation into the reported matters or the compliance risk matters found in the regular assessment, and take corresponding punitive and control measures in a timely manner.",FEIHE_2022.txt
,dedicated,We are [dedicated] to developing a workforce that is equipped with the skills and knowledge to thrive in this dynamic environment.,BMW_2022.txt
,dedicated,"In 2022, the Company revised the Group Authorization and Approval Rules, which comprehensively updated the detailed list of approval authority for each system, and strengthened the mechanism of responsibility for [dedicated] leaders in specific areas.",FEIHE_2022.txt
,dedicated,We are [dedicated] to pro- viding underprivileged students with access to quality education.,FEIHE_2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,We are [dedicated] to conducting continuous product research and development and independent innovation to empower the develop- ment of China's dairy industry.,FEIHE_2022.txt
,dedicated,Feihe is [dedicated] to the infant formula field.,FEIHE_2022.txt
,dedicated,"Spearheaded by the green concepts, BOC will be [dedicated] to developing green finance.",BOC_2022.txt
,dedicated,"BOC focused on comprehensive risk management and personnel training in the field of risk management, mapped out the areas where risk management personnel was concentrated, selected leading and expert talents, and gave proper training to persons in key positions such as heads of institutions at all levels and deputy heads in charge of risk management, so as to build a professional and [dedicated] team engaged in risk control within the Group.",BOC_2022.txt
,dedicated,"The Consumer Protection Office, which is a [dedicated] department for consumer protection, is responsible for implementing the resolutions reached and work requirements put forth by the two committees and leading institutions at all levels to take various consumer protection initiatives.",BOC_2022.txt
,dedicated,"Required by Data Governance Project and CSL Programme, a [dedicated] team of five specific focal points was created to help the company achieve its commitments as we develop and implement new technologies, products and services.",BMW_2022.txt
,dedicated,"Our [dedicated] China Sustainability Circle steers development, provides regular updates and progress reports to the China Board, assigns tasks and seeks feedback.",BMW_2022.txt
,dedicated,"Our [dedicated] China Sustainability Circle steers development, provides regular updates and progress reports to the China Board, assigns tasks and seeks feedback.",BMW_2022.txt
,dedicated,We are [dedicated] to developing a workforce that is equipped with the skills and knowledge to thrive in this dynamic environment.,BMW_2022.txt
,dedicated,One China sports development project The Hemin Foundation set up by the founding family of the Group established the program [dedicated] to supporting the active or retired national team athletes who have financial difficulties in the future 4.,ANTA_2022.txt
,dedicated,We are [dedicated] to pro- viding underprivileged students with access to quality education.,FEIHE_2022.txt
,dedicated,"Therefore, the Group has considerable investments in cultivation of the staff and is [dedicated] to safeguarding the staff s appropriate treatment and law protection.",CRB_2022.txt
,dedicated,The SAC is a global multi-stakeholder non-profit alliance in the consumer goods industry [dedicated] to reducing the adverse ecological and social impacts of textile manufacturing and sales.,ANTA_2022.txt
,dedicated,"We are [dedicated] to maintaining honesty, integrity and compliance in our operations, and strengthening resource conservation and environmental protection.",ANTA_2022.txt
